

🏆央卫频道,#genre#
赛艇男孩2023(HD中字),https://yzzy.play-cdn19.com/20240121/16551_3d67e246/index.m3u8
怎一句无可奈何了得2021(HD中字),https://svip.high1-playback.com/20240120/12601_3bbc1425/index.m3u8
兵临城下之决战要塞2010(HD中字),https://svip.high20-playback.com/20240118/13573_f357d5b2/index.m3u8
开国将帅授衔1955  2023(HD国语),https://svip.high1-playback.com/20240113/12061_d95d9068/index.m3u8
无人岛猎人传说2024(HD国语),https://svip.high1-playback.com/20240108/11387_c7dfcd2a/index.m3u8
启示录四骑士1921(DVD无对白),https://svip.high20-playback.com/20231216/7835_6c449bd1/index.m3u8
浴血突围1942  2023(HD国语),https://yzzy.play-cdn19.com/20231208/10380_c8136283/index.m3u8
牧羊人2023(HD中字),https://yzzy.play-cdn19.com/20231201/9933_66eea467/index.m3u8
志愿军：雄兵出击2023(HD国语),https://svip.high20-playback.com/20231201/6580_7c49d136/index.m3u8
鹰·最后一次巡逻2022(HD中字),https://yzzy1.play-cdn16.com/20231118/27064_8833443b/index.m3u8
夜间的狐狸1990(DVD中字),https://svip.high1-playback.com/20231112/5717_4ff9ce5b/index.m3u8
太极旗飘扬2004(HD中字),https://svip.high1-playback.com/20231031/4561_0aea41d8/index.m3u8
马来亚三日2023(HD中字),https://svip.high20-playback.com/20231023/2123_3e718eb8/index.m3u8
登陆之日2011(HD中字),https://svip.high20-playback.com/20231013/1024_633b0eea/index.m3u8
北京55日1963(HD中字),https://yzzy1.play-cdn16.com/20231009/23570_60865c20/index.m3u8
娘子军传奇2017(HD国语),https://yzzy1.play-cdn16.com/20231009/23565_f9a1cb79/index.m3u8
浴血无名·奔袭2023(HD国语),https://svip.high1-playback.com/20230928/1004_3bc93d52/index.m3u8
恐袭工程师2023(HD中字),https://svip.high1-playback.com/20230923/364_928bcf76/index.m3u8
太平洋潜艇战1958(HD中字),https://yzzy.play-cdn19.com/20230922/5154_2cb257b8/index.m3u8
果尔达2023(HD中字),https://svip.high1-playback.com/20230921/133_c72ee672/index.m3u8
第六巴士2022(HD中字),https://yzzy.play-cdn19.com/20230903/2446_e635083e/index.m3u8
五月的四天2011(HD中字版),https://yzzy.play-cdn17.com/20230902/17875_10a80bae/index.m3u8
炸平鹿特丹2012(HD中字版),https://yzzy.play-cdn17.com/20230902/17861_55c6d830/index.m3u8
黑暗弥漫2011(HD中字版),https://yzzy.play-cdn17.com/20230818/16381_fe95641f/index.m3u8
霍姆斯之雨2017(HD中字版),https://yzzy.play-cdn17.com/20230726/13070_f2c1ee4e/index.m3u8
安娜的战争2018(HD中字版),https://yzzy.play-cdn17.com/20230718/11514_de4ef519/index.m3u8
切·格瓦拉传：阿根廷人2008(HD中字版),https://yzzy.play-cdn17.com/20230828/17693_2f92c68d/index.m3u8
切·格瓦拉传：游击队2008(HD中字版),https://yzzy.play-cdn17.com/20230828/17694_cb01d65c/index.m3u8
全军破敌2008(HD中字版),https://yzzy.play-cdn17.com/20230828/17697_e5657551/index.m3u8
战时冬天2008(HD中字版),https://yzzy.play-cdn17.com/20230827/17516_7be3f864/index.m3u8
隆美尔2012(HD中字版),https://yzzy.play-cdn17.com/20230827/17449_fa62197c/index.m3u8
十字军上2001(HD中字版),https://yzzy.play-cdn17.com/20230827/17529_b849d137/index.m3u8
轰炸机之歌2011(HD中字版),https://yzzy.play-cdn17.com/20230827/17425_f11c2d42/index.m3u8
施陶芬贝格2004(HD中字版),https://yzzy.play-cdn17.com/20230827/17530_1fde764f/index.m3u8
无畏上将高尔察克2008(HD中字版),https://yzzy.play-cdn17.com/20230827/17562_f91dcf3a/index.m3u8
无主之地2014(HD中字版),https://yzzy.play-cdn17.com/20230827/17564_df780a3c/index.m3u8
迷雾战场2005(HD中字版),https://yzzy.play-cdn17.com/20230827/17382_f1ff277a/index.m3u8
柏林空运2005(HD中字版),https://yzzy.play-cdn17.com/20230827/17367_3ec38f98/index.m3u8
光荣岁月2006(HD中字版),https://yzzy.play-cdn17.com/20230827/17329_1ce5cf94/index.m3u8
战场上的布谷鸟2002(HD中字版),https://yzzy.play-cdn17.com/20230828/17609_c1bf5ec2/index.m3u8
土地与自由1995(HD中字版),https://yzzy.play-cdn17.com/20230825/17254_ee835bd6/index.m3u8
帝国的毁灭2004(HD中字版),https://yzzy.play-cdn17.com/20230825/17124_c5fa23f9/index.m3u8
杨门女将之军令如山2011(HD国语版),https://yzzy.play-cdn17.com/20230822/16864_1ecbe5c7/index.m3u8
壮志豪情1989(HD国语版),https://yzzy.play-cdn17.com/20230821/16721_4735f5a4/index.m3u8
我的战争2016(HD国语版),https://yzzy.play-cdn17.com/20230820/16581_1a5602fb/index.m3u8
1812：骑兵之歌2012(HD中字版),https://yzzy.play-cdn17.com/20230818/16364_18935345/index.m3u8
绝命特工2014(HD中字版),https://yzzy.play-cdn17.com/20230818/16395_1580aa85/index.m3u8
无名战士2017(HD中字版),https://yzzy.play-cdn17.com/20230818/16437_ed64ddee/index.m3u8
堡垒坚石2014(HD中字版),https://yzzy.play-cdn17.com/20230817/16284_6db399c9/index.m3u8
法国战恋曲2014(HD中字版),https://yzzy.play-cdn17.com/20230817/16291_922f08ca/index.m3u8
高原激战2014(HD中字版),https://yzzy.play-cdn17.com/20230817/16295_2c2d5f51/index.m3u8
博恩霍姆大街2014(HD中字版),https://yzzy.play-cdn17.com/20230817/16314_4f7a2830/index.m3u8
长津湖之水门桥2022(HD国语版),https://yzzy.play-cdn17.com/20230817/16230_2dbddb92/index.m3u8
埃尔塞差点改变世界的人2015(HD中字版),https://yzzy.play-cdn17.com/20230816/16149_ac517f6c/index.m3u8
万湖会议2022(HD中字版),https://yzzy.play-cdn17.com/20230816/16124_06fea8c1/index.m3u8
开国大典1989(HD国语版),https://yzzy.play-cdn17.com/20230815/15990_c34127f8/index.m3u8
爱人同志1989(HD国语版),https://yzzy.play-cdn17.com/20230815/15908_36039a7b/index.m3u8
红色恋人1998(HD国语版),https://yzzy.play-cdn17.com/20230812/15587_d3ed50d3/index.m3u8
象棋的故事2021(HD中字版),https://yzzy.play-cdn17.com/20230811/15540_22ab8ef5/index.m3u8
索尔之子2015(HD中字版),https://yzzy.play-cdn17.com/20230810/15396_32301d70/index.m3u8
沃伦2016(HD中字版),https://yzzy.play-cdn17.com/20230809/15197_f3f80b49/index.m3u8
战争2015(HD中字版),https://yzzy.play-cdn17.com/20230809/15217_feb8c0a2/index.m3u8
天竺山传奇2006(HD国语版),https://yzzy.play-cdn17.com/20230809/15143_4946925b/index.m3u8
兵临城下·虎贲2021(HD国语版),https://yzzy.play-cdn17.com/20230807/14753_36c702b3/index.m3u8
国王的选择2016(HD中字版),https://yzzy.play-cdn17.com/20230807/14879_15c362a9/index.m3u8
太平轮(上)2014(HD国语版),https://yzzy.play-cdn17.com/20230805/14631_8e9b439b/index.m3u8
血战残阳2013(HD国语版),https://yzzy.play-cdn17.com/20230805/14648_dca8cbc1/index.m3u8
我父亲的战争2016(HD中字版),https://yzzy.play-cdn17.com/20230804/14577_d4c88a57/index.m3u8
奇袭地道战2020(HD国语版),https://yzzy.play-cdn17.com/20230802/14303_6dc470fd/index.m3u8
雪豹之虎啸军魂2020(HD国语版),https://yzzy.play-cdn17.com/20230802/14331_ebb355be/index.m3u8
触不可及2014(HD国语版),https://yzzy.play-cdn17.com/20230801/14200_c87f8d25/index.m3u8
夺命狙击2  2020(HD国语版),https://yzzy.play-cdn17.com/20230731/14065_3a0e94f1/index.m3u8
奇袭400高地2023(HD中字),https://yzzy1.play-cdn16.com/20230801/14657_e54939bd/index.m3u8
哈特的战争2002(HD中字版),https://yzzy.play-cdn17.com/20230731/13989_3a458ba0/index.m3u8
战境：火线突围2018(HD国语版),https://yzzy.play-cdn17.com/20230730/13975_6f80badf/index.m3u8
风声2009(HD国语版),https://yzzy.play-cdn17.com/20230730/13857_9e8380ee/index.m3u8
大地儿女1965(HD国语版),https://yzzy.play-cdn17.com/20230728/13541_0a2744d9/index.m3u8
战士2018(HD国语版),https://yzzy.play-cdn17.com/20230728/13459_75fb5268/index.m3u8
暗剑2018(HD国语版),https://yzzy.play-cdn17.com/20230728/13469_b85e748b/index.m3u8
英雄连2020(HD国语版),https://yzzy.play-cdn17.com/20230728/13406_8aee8b50/index.m3u8
红巴山2020(HD国语版),https://yzzy.play-cdn17.com/20230727/13208_057973c7/index.m3u8
对空射击组1953(HD中字版),https://yzzy.play-cdn17.com/20230725/12687_ffff9d6c/index.m3u8
好兵帅克1957(HD中字版),https://yzzy.play-cdn17.com/20230725/12695_ccc9d0dc/index.m3u8
黑狐之绝地营救2022(HD国语版),https://yzzy.play-cdn17.com/20230725/12697_dee21553/index.m3u8
一个人的冬天2018(HD国语版),https://yzzy.play-cdn17.com/20230725/12599_f3bd43e7/index.m3u8
1941年夏天2022(HD中字),https://yzzy1.play-cdn16.com/20230726/14127_5868a78f/index.m3u8
龙头之死1962(HD中字版),https://yzzy.play-cdn17.com/20230724/12495_6badb9e4/index.m3u8
青龙偃月刀2021(HD国语版),https://yzzy.play-cdn17.com/20230724/12380_54d80f49/index.m3u8
亮剑：决战鬼哭谷2022(HD国语版),https://yzzy.play-cdn17.com/20230723/12291_01c89054/index.m3u8
决胜时刻2019(HD国语版),https://yzzy.play-cdn17.com/20230723/12249_c7047aae/index.m3u8
锁龙谷2019(HD国语版),https://yzzy.play-cdn17.com/20230723/12189_e0f78689/index.m3u8
太行山上2005(HD中字版),https://yzzy.play-cdn17.com/20230722/12054_b5674dff/index.m3u8
铁蹄下的村庄2009(HD中字版),https://yzzy.play-cdn17.com/20230722/12059_0e91ffb1/index.m3u8
野火2014(HD中字版),https://yzzy.play-cdn17.com/20230722/12076_bccc314f/index.m3u8
俘虏与逃兵2017(HD国语版),https://yzzy.play-cdn17.com/20230722/12085_38d10e2a/index.m3u8
来自收容所的爱2022(HD中字),https://yzzy.play-cdn18.com/20230722/1348_041b8b2d/index.m3u8
烽火丽人2017(HD国语版),https://yzzy.play-cdn17.com/20230721/12025_43563010/index.m3u8
康定情歌2010(HD国语版),https://yzzy.play-cdn17.com/20230721/11956_3221d275/index.m3u8
七七事变1995(HD国语版),https://yzzy.play-cdn17.com/20230721/11963_faacd7a4/index.m3u8
栖霞寺1937 2004(HD国语版),https://yzzy.play-cdn17.com/20230721/11965_ef13fc37/index.m3u8
解放·终局营救2019(HD国语版),https://yzzy.play-cdn17.com/20230721/11904_4837d066/index.m3u8
野茱萸2009(HD国语版),https://yzzy.play-cdn17.com/20230720/11865_31a6ea10/index.m3u8
血染北沙河2010(HD国语版),https://yzzy.play-cdn17.com/20230720/11861_58f4b601/index.m3u8
濠河边上的女人2009(HD国语版),https://yzzy.play-cdn17.com/20230720/11817_d9a40773/index.m3u8
大劫难2010(HD国语版),https://yzzy.play-cdn17.com/20230720/11799_197e0918/index.m3u8
血战湘江2017(HD国语版),https://yzzy.play-cdn17.com/20230720/11764_6994b2d7/index.m3u8
浴血无名川2021(HD国语版),https://yzzy.play-cdn17.com/20230720/11774_07b97916/index.m3u8
冰雪狙击2022(HD国语版),https://yzzy.play-cdn17.com/20230720/11747_44b07ed6/index.m3u8
可爱的中国2009(HD国语版),https://yzzy.play-cdn17.com/20230719/11660_0d6ede17/index.m3u8
生死阻击2021(HD国语版),https://yzzy.play-cdn17.com/20230719/11703_9d317615/index.m3u8
旅程终点2017(HD中字版),https://yzzy.play-cdn17.com/20230719/11665_2b8de552/index.m3u8
沔州烽火2009(HD国语版),https://yzzy.play-cdn17.com/20230719/11668_420faa71/index.m3u8
明月几时有2017(HD国语版),https://yzzy.play-cdn17.com/20230718/11430_122a3b9e/index.m3u8
捍卫者2017(HD国语版),https://yzzy.play-cdn17.com/20230717/11322_ba7d9c83/index.m3u8
赣南1934 2011(HD国语版),https://yzzy.play-cdn17.com/20230716/11243_ed192d08/index.m3u8
广岛廿八1974(HD国语版),https://yzzy.play-cdn17.com/20230716/11242_228f8957/index.m3u8
生死金天鹅2010(HD国语版),https://yzzy.play-cdn17.com/20230714/11218_dde955dc/index.m3u8
余波2022(HD中字),https://yzzy.play-cdn17.com/20230709/11097_e2df6c43/index.m3u8
战马一号2023(HD中字),https://yzzy1.play-cdn16.com/20230709/12894_f00d5ad3/index.m3u8
廓尔喀：勇气之下2022(HD中字),https://vip15.play-cdn15.com/20230707/18053_29a24a16/index.m3u8
炼狱1998(DVD中字),https://yzzy.play-cdn17.com/20230630/10493_7240dffe/index.m3u8
内战圣伯纳犬2022(HD中字),https://vip15.play-cdn15.com/20230621/16090_efb9af3a/index.m3u8
英勇的民族2022(HD中字),https://yzzy.play-cdn17.com/20230612/8474_472914f7/index.m3u8
五角大楼的战争1998(HD中字),https://yzzy.play-cdn17.com/20230605/7078_a7bb5925/index.m3u8
奥斯威辛集中营2021(HD中字),https://vip15.play-cdn15.com/20230527/13945_34fddd15/index.m3u8
迷失列车2023(HD中字),https://vip15.play-cdn15.com/20230518/11581_a089b498/index.m3u8
永生战士2022(HD中字),https://yzzy.play-cdn17.com/20230516/4908_fab9dd4c/index.m3u8
奇爱博士1964(HD中字),https://vip15.play-cdn15.com/20230516/11266_3a3b1681/index.m3u8
天堂之路1997(HD中字),https://yzzy1.play-cdn16.com/20230508/4710_dd8d7982/index.m3u8
死亡终点站2006(HD国语无字),https://vip15.play-cdn15.com/20230425/9310_6fb3b978/index.m3u8
轰鸣中的鸟儿2016(HD中字),https://vip15.play-cdn15.com/20230418/8776_722e9f54/index.m3u8
斗室2023(HD中字),https://yzzy.play-cdn14.com/20230330/16724_9693e049/index.m3u8
列兵查林2021(HD中字),https://vip15.play-cdn15.com/20230326/4047_82996dff/index.m3u8
战火遗孤2001(HD中字),https://yzzy.play-cdn14.com/20230320/16016_27066346/index.m3u8
我的德国爸爸1989(DVD中字),https://yzzy.play-cdn14.com/20230320/15994_e9273e69/index.m3u8
我们曾是战士2002(HD中字),https://yzzy.play-cdn13.com/20230319/17471_e909ab07/index.m3u8
我们曾是战士2002(HD国语),https://yzzy.play-cdn13.com/20230319/17470_f18fc1ab/index.m3u8
皇牌空战2022(HD中字),https://yzzy.play-cdn12.com/20230305/20736_fbc827cd/index.m3u8
战舰波将金号1925(HD中字),https://yzzy.play-cdn14.com/20230303/14367_1628614b/index.m3u8
童话2022(HD中字),https://vip15.play-cdn15.com/20230302/1230_f582ca40/index.m3u8
希特勒的灾难性沙漠战争2021(HD独家中字),https://yzzy.play-cdn14.com/20230225/13056_acdce2a4/index.m3u8
锅盖头4：回归法制 2019(HD中字),https://yzzy.play-cdn12.com/20230213/19235_49612219/index.m3u8
锅盖头2 2014(HD中字),https://yzzy.play-cdn14.com/20230213/8765_6645cf3f/index.m3u8
血战纳尔维克2022(HD中字),https://yzzy.play-cdn12.com/20230123/15222_d943a185/index.m3u8
胜利的形象2021(HD中字),https://yzzy.play-cdn14.com/20230107/655_452a41ef/index.m3u8
跨过鸭绿江2021(HD国语),https://yzzy.play-cdn10.com/20230101/21130_bb07d63f/index.m3u8
向着炮火2010(HD中字),https://yzzy.play-cdn12.com/20221225/12574_10e7a6af/index.m3u8
爱国者2000(HD中字),https://yzzy.play-cdn13.com/20221224/2280_80b0e74b/index.m3u8
凯撒大帝2002(HD中字),https://yzzy.play-cdn13.com/20221222/2097_e557e1eb/index.m3u8
万里归途2022(HD国语),https://yzzy.play-cdn13.com/20221216/1041_8ebcfe2f/index.m3u8
庄稼之岛2014(HD中字),https://yzzy.play-cdn12.com/20221215/10960_9a6dc61b/index.m3u8
远离人迹2014(HD中字),https://yzzy.play-cdn13.com/20221213/657_2e7867ca/index.m3u8
严密监视的列车1966(HD中字),https://yzzy.play-cdn13.com/20221213/642_f30cb30d/index.m3u8
金橘2013(HD中字),https://yzzy.play-cdn13.com/20221213/644_4bc12cd0/index.m3u8
红樱桃1995(HD国语),https://yzzy.play-cdn12.com/20221212/9736_3ed1d2b4/index.m3u8
圣女贞德1999(HD中字),https://yzzy.play-cdn10.com/20221211/18660_092620ba/index.m3u8
圣女贞德1999(HD国语),https://yzzy.play-cdn10.com/20221211/18659_00ff894a/index.m3u8
二二六1989(HD中字),https://yzzy.play-cdn12.com/20221210/9056_2995d16f/index.m3u8
内部战争2020(HD独家中字),https://yzzy.play-cdn9.com/20221208/22001_3943c682/index.m3u8
无境之兽2015(HD中字),https://yzzy.play-cdn10.com/20221207/17711_51522c49/index.m3u8
阿登的狂挫2014(HD中字),https://yzzy.play-cdn12.com/20221204/8296_da2f25cf/index.m3u8
海狼行动2022(HD中字),https://yzzy.play-cdn12.com/20221204/8267_01af6571/index.m3u8
兴安岭上2021(HD国语版),https://yzzy.play-cdn11.com/20221130/13632_216ed9dc/index.m3u8
杀出重围2017(HD国语版),https://yzzy.play-cdn11.com/20221129/13472_ae41a9ed/index.m3u8
我的军号2011(HD国语版),https://yzzy.play-cdn11.com/20221129/13474_54d52e5c/index.m3u8
烽火天龙山2021(HD国语版),https://yzzy.play-cdn11.com/20221127/13075_4847662d/index.m3u8
犬王1993(HD国语版),https://yzzy.play-cdn11.com/20221127/13079_525048b1/index.m3u8
生死千里1995(HD国语版),https://yzzy.play-cdn11.com/20221127/13080_c4a63258/index.m3u8
杨子荣2000(HD国语版),https://yzzy.play-cdn11.com/20221127/13083_2fca01f0/index.m3u8
马石山十勇士2007(HD国语),https://yzzy.play-cdn10.com/20221127/15824_b8ae33c6/index.m3u8
边境迷雾2018(HD中字版),https://yzzy.play-cdn2.com/20220412/12239_f4907121/index.m3u8
边境迷雾2018(HD国语),https://yzzy.play-cdn10.com/20221125/14683_be5d5181/index.m3u8
狂怒2014(HD中字版),https://yzzy.play-cdn2.com/20220502/17762_1318d085/index.m3u8
狂怒2014(HD国语),https://yzzy.play-cdn10.com/20221125/14688_2a3ad6f6/index.m3u8
猎杀T34  2019(HD中字版),https://yzzy.play-cdn2.com/20220412/12195_63ffc091/index.m3u8
猎杀T34  2019(HD国语),https://yzzy.play-cdn10.com/20221125/14689_9248a71e/index.m3u8
苏捷斯卡战役1973(HD国语),https://yzzy.play-cdn10.com/20221124/14432_b1b2d71b/index.m3u8
杨成武强攻东团堡2008(HD国语),https://yzzy.play-cdn9.com/20221124/16741_6e0abd2b/index.m3u8
战将周希汉2013(HD国语),https://yzzy.play-cdn9.com/20221124/16750_8e756bbc/index.m3u8
朱程浴血冀鲁豫2012(HD国语).https://yzzy.play-cdn9.com/20221124/16757_1dbd2ffd/index.m3u8
胡奇才决战新开岭2016(HD国语版).https://yzzy.play-cdn11.com/20221123/11281_0a6a57f0/index.m3u8
开往克拉列沃的列车1981(HD国语).https://yzzy.play-cdn10.com/20221123/14263_f696d9aa/index.m3u8
强渡乌江之对岸2016(HD国语).https://yzzy.play-cdn10.com/20221123/14269_3520af3e/index.m3u8
小士兵2019(HD国语).https://yzzy.play-cdn10.com/20221123/14280_7ee911bd/index.m3u8
神勇投弹手2012(HD国语版).https://yzzy.play-cdn11.com/20221123/11286_6446b184/index.m3u8
夜袭机场1968(HD国语).https://yzzy.play-cdn10.com/20221123/14219_c1dcd7c3/index.m3u8
围剿2006(HD国语).https://yzzy.play-cdn10.com/20221123/14213_1d28f377/index.m3u8
飞虎队谍战2008(HD国语版).https://yzzy.play-cdn11.com/20221122/11062_c1a19519/index.m3u8
坚不可摧2018(HD中字).https://yzzy.play-cdn12.com/20221120/4272_9f156e69/index.m3u8
坚不可摧2018(HD国语).https://yzzy.play-cdn10.com/20221123/14204_862a6545/index.m3u8
国宝险途2020(HD国语).https://yzzy.play-cdn10.com/20221123/14198_b8ab3e42/index.m3u8
铁血大动脉1998(HD国语版).https://yzzy.play-cdn11.com/20221122/11069_78b5be92/index.m3u8
西地突围2014(HD国语版).https://yzzy.play-cdn11.com/20221122/11070_5a8b5d81/index.m3u8
许世友出拳2003(HD国语版).https://yzzy.play-cdn11.com/20221122/11072_e8fa713a/index.m3u8
八子2019(HD国语).https://yzzy.play-cdn10.com/20221123/14174_3206ecd0/index.m3u8
勇士2016(HD国语).https://yzzy.play-cdn10.com/20221123/14123_26e80d4a/index.m3u8
太平洋的奇迹2011(HD中字).https://yzzy.play-cdn9.com/20221122/16362_3703c87d/index.m3u8
仗义英雄1992(HD国语版).https://yzzy.play-cdn11.com/20221122/10776_90a28dfc/index.m3u8
亮剑之英雄虎胆2022(HD国语).https://yzzy.play-cdn9.com/20221122/16325_ac82572d/index.m3u8
东江密令之叛变2015(HD国语版).https://yzzy.play-cdn11.com/20221120/10333_ff39a0bd/index.m3u8
东江密令之江湖2017(HD国语版).https://yzzy.play-cdn11.com/20221120/10332_cdfb946b/index.m3u8
东江密令之对手2016(HD国语版).https://yzzy.play-cdn11.com/20221120/10331_7df32300/index.m3u8
东江密令之断尾2017(HD国语版).https://yzzy.play-cdn11.com/20221120/10330_bf68a51b/index.m3u8
东江密令之复仇2015(HD国语版).https://yzzy.play-cdn11.com/20221120/10328_9dd6d4ca/index.m3u8
小戏骨：我要当红军2017第01集(HD国语版).https://yzzy.play-cdn11.com/20221119/9875_a13e0fe5/index.m3u8
小戏骨：我要当红军2017第02集(HD国语版).https://yzzy.play-cdn11.com/20221119/9878_3a95d068/index.m3u8
小戏骨：我要当红军2017第03集(HD国语版).https://yzzy.play-cdn11.com/20221119/9876_967ca67e/index.m3u8
小戏骨：我要当红军2017第04集(HD国语版).https://yzzy.play-cdn11.com/20221119/9877_cd961320/index.m3u8
小戏骨：洪湖赤卫队2016(HD国语版).https://yzzy.play-cdn11.com/20221119/9836_43997da8/index.m3u8
八月的雾2016(HD中字).https://yzzy.play-cdn10.com/20221119/12727_3b82097c/index.m3u8
战争机器2017(HD中字).https://yzzy.play-cdn10.com/20221118/12595_6c657c83/index.m3u8
八女投江1987(HD国语版).https://yzzy.play-cdn11.com/20221117/9141_86215dc3/index.m3u8
八月一日2007(HD国语版).https://yzzy.play-cdn11.com/20221117/9139_5adb39fa/index.m3u8
贝伦施泰因2021(HD中字).https://yzzy.play-cdn9.com/20221117/15775_d093496a/index.m3u8
军列杀出重围1993(HD国语版).https://yzzy.play-cdn11.com/20221115/8402_0f6b132e/index.m3u8
兵临城下1964(HD国语版).https://yzzy.play-cdn11.com/20221115/8399_894b0ed0/index.m3u8
冰雪金达莱1963(HD国语版).https://yzzy.play-cdn11.com/20221115/8398_c6a5ad0e/index.m3u8
刀光虎影1982(HD国语版).https://yzzy.play-cdn11.com/20221115/8147_7e53cddc/index.m3u8
刘胡兰1950(HD国语版).https://yzzy.play-cdn11.com/20221115/8153_4815c3fc/index.m3u8
奥斯曼中尉2017(HD中字).https://yzzy.play-cdn12.com/20221115/2730_d3ab7bf6/index.m3u8
大转折——挺进大别山1996(HD国语版).https://yzzy.play-cdn11.com/20221113/7638_7e06ee64/index.m3u8
峠最后的武士2021(HD中字).https://yzzy.play-cdn10.com/20221113/11427_43ba70ec/index.m3u8
感谢您的服役2017(HD中字版).https://yzzy.play-cdn10.com/20221109/9423_43cebad6/index.m3u8
两个小八路1978(HD国语版).https://yzzy.play-cdn11.com/20221108/5730_35a2c7ba/index.m3u8
东进序曲1962(HD国语版).https://yzzy.play-cdn11.com/20221108/5721_55b251c8/index.m3u8
东方美女1989(HD国语版).https://yzzy.play-cdn11.com/20221108/5720_159b39fa/index.m3u8
九死一生之把一切献给党1992(HD国语版).https://yzzy.play-cdn11.com/20221107/5116_7f5a2b7f/index.m3u8
永恒之路2017(HD中字版).https://yzzy.play-cdn9.com/20221106/14242_c7ca0389/index.m3u8
空战英豪2006(HD中字版).https://yzzy.play-cdn12.com/20221106/471_271c8001/index.m3u8
空战英豪2006(HD国语中字版).https://yzzy.play-cdn12.com/20221106/472_1fbadd0f/index.m3u8
沙漠伏击2021(HD中字版),https://yzzy.play-cdn12.com/20221106/461_78c7d48a/index.m3u8
战火中的银行家2018(HD中字版),https://yzzy.play-cdn10.com/20221101/6420_35dccb17/index.m3u8
南汉山城2017(HD中字版),https://yzzy.play-cdn10.com/20221029/4152_e9fdeb1b/index.m3u8
西线无战事 2022(HD中字版),https://yzzy.play-cdn10.com/20221028/3777_04df33cd/index.m3u8
私人战争2018(HD中字版),https://yzzy.play-cdn10.com/20221027/3616_7a54a098/index.m3u8
我的上高2017(HD中字版),https://yzzy.play-cdn11.com/20221026/1017_7cbd9718/index.m3u8
辛迪斯2019(HD中字版),https://yzzy.play-cdn10.com/20221026/3303_b39b2a9b/index.m3u8
摇摆狂潮2018(HD中字版),https://yzzy.play-cdn9.com/20221026/11103_d1e524f3/index.m3u8
比赛2020(HD中字版),https://yzzy.play-cdn10.com/20221024/2376_da0b99f0/index.m3u8
誓血五人组2020(HD中字版),https://yzzy.play-cdn10.com/20221021/1800_ee913966/index.m3u8
地狱尖兵2022(HD中字版),https://yzzy.play-cdn6.com/20221020/20770_384e8850/index.m3u8
浴火鸟2021(HD中字版),https://yzzy.play-cdn6.com/20221018/20635_fc326f46/index.m3u8
等待安雅2020(HD中字版),https://yzzy.play-cdn10.com/20221017/25_945ab524/index.m3u8
被涂污的鸟2019(HD中字版),https://yzzy.play-cdn6.com/20221016/20165_50178238/index.m3u8
美利坚邦联2019(HD中字版),https://yzzy.play-cdn7.com/20221013/22675_327e3da6/index.m3u8
托米莉斯女王2019(HD中字版),https://yzzy.play-cdn9.com/20221013/5541_8eacd0d8/index.m3u8
战地之狼2022(HD中字版),https://yzzy.play-cdn7.com/20221003/21406_c29b8af1/index.m3u8
夏日国度2020(HD中字版),https://yzzy.play-cdn7.com/20221002/21310_569d536f/index.m3u8
决战之后1991(HD国语版),https://yzzy.play-cdn7.com/20221002/21321_b9c8a0c8/index.m3u8
特级英雄黄继光2022(HD国语版),https://yzzy.play-cdn6.com/20221001/18258_ac7c1314/index.m3u8
一个都不能少1999(HD国语版),https://yzzy.play-cdn6.com/20221001/18256_0e2850b4/index.m3u8
A计划 2021(HD中字版),https://yzzy.play-cdn6.com/20220930/18192_926e3602/index.m3u8
有史以来最棒的啤酒运送2022(HD中字版),https://yzzy.play-cdn6.com/20220930/18191_aa4f860e/index.m3u8
我眼中的阴影2021(HD中字版),https://yzzy.play-cdn6.com/20220926/17771_ec84fe48/index.m3u8
勇士连2022(HD国语版),https://yzzy.play-cdn6.com/20220924/17238_d15b2e96/index.m3u8
高地战2011(HD中字版),https://yzzy.play-cdn8.com/20220921/20959_6c7b278a/index.m3u8
美国谋杀故事：隔壁那家人2020(HD中字版),https://yzzy.play-cdn7.com/20220919/18505_9794ac0e/index.m3u8
猪排山1959(HD中字版),https://yzzy.play-cdn7.com/20220915/17895_c7022b02/index.m3u8
第4防御区2014(HD中字版),https://yzzy.play-cdn7.com/20220915/17893_335d9b2d/index.m3u8
大幻影1937(HD中字版),https://yzzy.play-cdn7.com/20220915/17891_9e020c65/index.m3u8
最后救援2015(HD中字版),https://yzzy.play-cdn6.com/20220914/14698_412f2655/index.m3u8
战火中的芭蕾2015(HD国语版),https://yzzy.play-cdn6.com/20220914/14697_1f60eb88/index.m3u8
这里的黎明静悄悄 1972(HD中字版),https://yzzy.play-cdn6.com/20220914/14696_cb87c3ff/index.m3u8
这里的黎明静悄悄 2015(HD中字版),https://yzzy.play-cdn6.com/20220914/14695_4e24f588/index.m3u8
西部战线2015(HD中字版),https://yzzy.play-cdn6.com/20220914/14694_8b791480/index.m3u8
诱狼2015(HD中字版),https://yzzy.play-cdn6.com/20220914/14693_9adfe58f/index.m3u8
小男孩2015(HD中字版),https://yzzy.play-cdn6.com/20220914/14692_043ad4df/index.m3u8
延坪海战2015(HD中字版),https://yzzy.play-cdn6.com/20220914/14691_31e7600d/index.m3u8
日本的天空下2015(HD中字版),https://yzzy.play-cdn6.com/20220914/14690_20ea7b16/index.m3u8
日本最长的一天2015(HD中字版),https://yzzy.play-cdn6.com/20220914/14689_cdfd4b67/index.m3u8
